curve_uid,panel_uid,publication_batch,source_collection,case_id,case_rel_path,paper_title,figure_id,panel_id,curve_label,condition_label,catalyst_role,material_class,contains_pgm,pgm_class,electrolyte_regime,regime_class,electrolyte_identity,support_material,substrate_material,ir_compensation_status,scan_rate_text,measurement_configuration,x_axis_units,x_axis_label,y_axis_units,y_axis_label,x_axis_type,y_axis_type,axis_orientation,reference_basis,current_density_basis,linear_axes,potential_unit_mode,current_unit_mode,native_point_count,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,signed_potential_min_mV,signed_potential_max_mV,crosses_zero_potential,eta_rule,raw_branch_candidate_point_count,raw_branch_current_positive_count,raw_branch_current_negative_count,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,model_direction,model_direction_rule,reference_axis_ready,fit_range_ok,canonical_fit_eligible,fit_error,tss_mV2,bv_fit_ok,bv_fit_error,bv_j0_mA,bv_log_j0,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_nfev,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bv_at_e_upper_bound,bv_at_e_lower_bound,bvir_fit_ok,bvir_fit_error,bvir_j0_mA,bvir_log_j0,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_nfev,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound,bvir_at_e_upper_bound,bvir_at_e_lower_bound,bv_offset_fit_ok,bv_offset_fit_error,bv_offset_j0_mA,bv_offset_log_j0,bv_offset_alpha,bv_offset_b_tafel_mV_dec,bv_offset_r_mV_per_mA,bv_offset_e_offset_mV,bv_offset_sse_mV2,bv_offset_rmse_mV,bv_offset_r2,bv_offset_nfev,bv_offset_at_alpha_low,bv_offset_at_alpha_high,bv_offset_at_r_upper_bound,bv_offset_at_e_upper_bound,bv_offset_at_e_lower_bound,bvir_offset_fit_ok,bvir_offset_fit_error,bvir_offset_j0_mA,bvir_offset_log_j0,bvir_offset_alpha,bvir_offset_b_tafel_mV_dec,bvir_offset_r_mV_per_mA,bvir_offset_e_offset_mV,bvir_offset_sse_mV2,bvir_offset_rmse_mV,bvir_offset_r2,bvir_offset_nfev,bvir_offset_at_alpha_low,bvir_offset_at_alpha_high,bvir_offset_at_r_upper_bound,bvir_offset_at_e_upper_bound,bvir_offset_at_e_lower_bound,BV,BV+iR+offset,pm_group,strict_bv_tafel_mV_dec,strict_bv_log10_intercept_mV,R_eff,E_offset,j_max,D_R_mV
batch2/case231/figure_4__panel_i/curve_1,batch2/case231/figure_4__panel_i,batch2,working-in-progress-1-to-301,case231,batch2/case231,"A Low-Cost, Durable Bifunctional Electrocatalyst Containing Atomic Co and Pt Species for Flow Alkali-Al/Acid Hybrid Fuel Cell and Zn-Air Battery | A Low-Cost, Durable Bifunctional Electrocatalyst Containing Atomic Co and Pt Species for Flow Alkali-Al/Acid Hybrid Fuel Cell and Zn–Air Battery",figure_4,i,After 10000 cycles,After 10000 cycles,post_test_same_material,composite,True,PGM,acidic,acidic,0.5 M H2SO4 electrolyte,nitrogen-doped graphene,,unclear,,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,29,28,2.255033557046981,39.57046979865772,8.931297709923655,90.99236641221373,-90.99236641221373,-8.549618320610678,False,minus_E_RHE_negative_branch,29,0,29,-1.0,single_current_sign,29,1.0,minus_E_RHE_negative_branch,True,True,True,,16888.308831486676,True,,3.8007080549434265,1.3351873796232856,0.3622817057398034,81.6629832260802,0.0,0.0,383.0878280026131,3.698879309054361,0.9773163889987384,10.0,False,False,False,False,False,True,,2.170091077216511,0.7747691377391241,0.99,29.88384329186393,1.2793350192660284,0.0,50.127388152399554,1.3380074224703309,0.997031829021332,18.0,False,True,False,False,False,True,,7.233421338240482,1.978712138381317,0.2898262107632653,102.07843100536822,0.0,10.720560343418963,203.57220633638295,2.6963745920374467,0.9879459685177688,15.0,False,False,False,False,False,True,,1.6977001857305278,0.5292745032357099,0.99,29.88384329186393,1.253954563646513,-2.239817316038053,49.11869773545421,1.3244769551931248,0.997091556163168,13.0,False,True,False,False,False,False,True,PM,29.88384329186393,-9.108947304414983,1.253954563646513,-2.239817316038053,39.57046979865772,49.61957118966336
batch2/case231/figure_4__panel_i/curve_2,batch2/case231/figure_4__panel_i,batch2,working-in-progress-1-to-301,case231,batch2/case231,"A Low-Cost, Durable Bifunctional Electrocatalyst Containing Atomic Co and Pt Species for Flow Alkali-Al/Acid Hybrid Fuel Cell and Zn-Air Battery | A Low-Cost, Durable Bifunctional Electrocatalyst Containing Atomic Co and Pt Species for Flow Alkali-Al/Acid Hybrid Fuel Cell and Zn–Air Battery",figure_4,i,Initial,Initial,candidate,composite,True,PGM,acidic,acidic,0.5 M H2SO4 electrolyte,nitrogen-doped graphene,,unclear,,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,34,28,1.718120805369129,39.43624161073826,0.9160305343511363,83.35877862595419,-83.35877862595419,17.404580152671763,True,minus_E_RHE_negative_branch,34,0,34,-1.0,single_current_sign,28,1.0,minus_E_RHE_negative_branch,True,True,True,,17033.97237923198,True,,4.994898228970381,1.608417037312448,0.3423317661607838,86.42202618453476,0.0,0.0,197.1040610541323,2.653192558397014,0.9884287671327656,11.0,False,False,False,False,False,True,,4.507649483801861,1.5057758388958289,0.6847756530270873,43.20393800241465,1.0174973555262048,0.0,72.07837145020933,1.6044399495752997,0.99576855181836,20.0,False,False,False,False,False,True,,5.765724251286232,1.751930774847918,0.3257707470164332,90.81541277078784,0.0,2.3491231347086474,185.74116031795225,2.5755801032967884,0.9890958399965232,14.0,False,False,False,False,False,True,,0.8249603626490702,-0.1924199390755214,0.99,29.88384329186393,1.1385936217698236,-14.097507750885582,24.07032038897093,0.9271754416539002,0.998586922659431,16.0,False,True,False,False,False,False,True,PM,29.88384329186393,-11.600207076500578,1.1385936217698236,-14.097507750885582,39.43624161073826,44.90185316456029
batch2/case232/figure_4__panel_a/curve_1,batch2/case232/figure_4__panel_a,batch2,working-in-progress-1-to-301,case232,batch2/case232,Fluorinated Ni-O-C Heterogeneous Catalyst for Efficient Urea-Assisted Hydrogen Production,figure_4,a,NF,NF,substrate_control,metal,False,non-PGM,alkaline,alkaline,1 M KOH,,nickel foam,yes,2 mV s^-1,three_electrode_half_cell,V vs.RHE,Potential (V vs.RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,29,29,27.87079642430016,298.4807329779256,263.35212399400973,454.2619896996336,-454.2619896996336,-263.35212399400973,False,minus_E_RHE_negative_branch,29,0,29,-1.0,single_current_sign,29,1.0,minus_E_RHE_negative_branch,True,True,True,,94396.1971467702,True,,1.26883850104437,0.2381019158929573,0.161363016262817,183.34439665381103,0.0,0.0,2374.8737759286296,9.049430875472376,0.974841425314665,5.0,False,False,False,False,False,True,,0.0300573539598754,-3.504647923818673,0.3467000796159859,85.33313546311963,0.371337175633688,0.0,18.599056721402725,0.8008412973221634,0.9998029681567312,13.0,False,False,False,False,False,True,,15.988735255825166,2.7718844277717203,0.1598823395867987,185.04235636909632,0.0,200.0,2271.7835269607917,8.850839677603926,0.975933527031512,8.0,False,False,False,True,False,True,,0.0002185452375502,-8.428517528014499,0.346700075685085,85.33313643063053,0.3713371721133183,-182.44430894633808,18.59905664475789,0.8008412956720704,0.999802968157543,22.0,False,False,False,False,False,False,True,Non-PM,85.33313643063053,129.91410869233715,0.3713371721133183,-182.44430894633808,298.4807329779256,110.83699131433335
batch2/case232/figure_4__panel_a/curve_3,batch2/case232/figure_4__panel_a,batch2,working-in-progress-1-to-301,case232,batch2/case232,Fluorinated Ni-O-C Heterogeneous Catalyst for Efficient Urea-Assisted Hydrogen Production,figure_4,a,F-NiO/Ni@C,F-NiO/Ni@C,candidate,composite,False,non-PGM,alkaline,alkaline,1 M KOH,carbon,nickel foam,yes,2 mV s^-1,three_electrode_half_cell,V vs.RHE,Potential (V vs.RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,59,59,6.237913769687632,297.84403948675333,38.35121084095314,234.37473366369187,-234.37473366369187,-38.35121084095314,False,minus_E_RHE_negative_branch,59,0,59,-1.0,single_current_sign,59,1.0,minus_E_RHE_negative_branch,True,True,True,,198518.1555917888,True,,9.053372750343346,2.203137367879993,0.2061470252343444,143.51410031414989,0.0,0.0,6018.120111944646,10.099605724763318,0.9696847872981468,13.0,False,False,False,False,False,True,,3.061164945877627,1.1187955447831472,0.4147244304820018,71.33653743176147,0.3160941582432956,0.0,1138.0346106476034,4.391892782658311,0.994267352488466,14.0,False,False,False,False,False,True,,21.95448245536969,3.088971330762465,0.1836545633245631,161.09049687298673,0.0,40.79392645145608,954.1559155032638,4.021459207933392,0.995193608802888,10.0,False,False,False,False,False,True,,15.210339115976176,2.7219754016160955,0.2647302660054412,111.75527945995115,0.1797781527171918,33.29801688302911,113.51925900800644,1.3871031819673103,0.999428166866302,8.0,False,False,False,False,False,False,True,Non-PM,111.75527945995115,-98.81224588913855,0.1797781527171918,33.29801688302911,297.84403948675333,53.54585121675485
batch2/case232/figure_4__panel_a/curve_4,batch2/case232/figure_4__panel_a,batch2,working-in-progress-1-to-301,case232,batch2/case232,Fluorinated Ni-O-C Heterogeneous Catalyst for Efficient Urea-Assisted Hydrogen Production,figure_4,a,Pt/C,Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1 M KOH,carbon,,yes,2 mV s^-1,three_electrode_half_cell,V vs.RHE,Potential (V vs.RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,28,27,1.5192670220744686,298.4807329779256,5.964715765891963,184.94271486491428,-184.94271486491428,-4.2601633935203225,False,minus_E_RHE_negative_branch,28,0,28,-1.0,single_current_sign,28,1.0,minus_E_RHE_negative_branch,True,True,True,,76452.28205435563,True,,10.995989705608157,2.397530634108323,0.2458187010950875,120.35294600104986,0.0,0.0,1766.9313070091043,8.089616817847212,0.9768884425745086,13.0,False,False,False,False,False,True,,3.6986130273968425,1.307957891913245,0.530701800031514,55.746946509675446,0.2714377156434046,0.0,338.2879507142157,3.539658650178823,0.9955751752384094,20.0,False,False,False,False,False,True,,19.56285918075459,2.973632828809368,0.2217393741813282,133.42242426801488,0.0,18.6621146559482,629.782184545607,4.829623804633415,0.9917624148341596,11.0,False,False,False,False,False,True,,9.982043782966826,2.300787857229626,0.3847881206501291,76.88648186165193,0.2006566560791087,11.58472747384872,183.88679916441325,2.609716879524399,0.9975947506833912,16.0,False,False,False,False,False,False,True,PM,76.88648186165193,-65.24174221477968,0.2006566560791087,11.58472747384872,298.4807329779256,59.892145783391896
batch2/case233/figure_3__panel_e/curve_3,batch2/case233/figure_3__panel_e,batch2,working-in-progress-1-to-301,case233,batch2/case233,Active Site Implantation for Ni(OH)2 Nanowire Network Achieves Superior Hybrid Seawater Electrolysis at 1 A cm−2 with Record-Low Cell Voltage,figure_3,e,Pt/C,Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M KOH,carbon,,unclear,,three_electrode_half_cell,V,E vs. RHE,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,32,31,1.125132094237581,146.02474047367437,7.865168539325843,200.0,-200.0,-6.741573033707866,False,minus_E_RHE_negative_branch,32,0,32,-1.0,single_current_sign,32,1.0,minus_E_RHE_negative_branch,True,True,True,,110213.19400043169,True,,7.233389719872557,1.9787077672220064,0.2104675402724531,140.5680173800059,0.0,0.0,3516.69104319204,10.65089886134414,0.9680919233392488,16.0,False,False,False,False,False,True,,1.6300541569897062,0.488613239413787,0.6432837605914837,45.990598039879934,0.7571690243529398,0.0,84.18052856960529,1.647877702258323,0.9992362028037288,11.0,False,False,False,False,False,True,,13.789624836302533,2.623916485945833,0.1820874115867641,162.47693676972344,0.0,22.194271291318536,1615.2729121991306,7.218419343102421,0.9853441057865284,17.0,False,False,False,False,False,True,,2.757669642010059,1.0143859904744654,0.5711205228841185,51.801684011534185,0.719199095120444,5.483321835399448,67.31804791202356,1.4736179737794737,0.999389201551388,7.0,False,False,False,False,False,False,True,PM,51.801684011534185,-17.337507980691633,0.719199095120444,5.483321835399448,146.02474047367437,105.02086121386428
batch2/case237/figure_4__c/curve_300c,batch2/case237/figure_4__c,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_4,c,300 ,300 ,candidate,alloy,True,PGM,alkaline,alkaline,1 M KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,18,18,10.997706422018352,143.9334862385321,15.969357690041187,80.31820860341774,-80.31820860341774,-15.969357690041187,False,minus_E_RHE_negative_branch,18,0,18,-1.0,single_current_sign,18,1.0,minus_E_RHE_negative_branch,True,True,True,,6603.490408951121,True,,11.08766692207416,2.4058334025008765,0.4436722561909943,66.68211601270237,0.0,0.0,159.6682607790053,2.978331568540843,0.9758206265337234,10.0,False,False,False,False,False,True,,5.650400886528742,1.7317264960091974,0.99,29.88384329186393,0.2513673658255456,0.0,13.41116980570646,0.8631714714967789,0.9979690786273382,7.0,False,True,False,False,False,True,,28.30331190752276,3.3429788263362603,0.3316312250883899,89.21055262832976,0.0,14.185944155634957,44.18496812141855,1.5667547514496067,0.993308846475869,17.0,False,False,False,False,False,True,,9.100547524671844,2.2083345792591667,0.99,29.88384329186393,0.2635544910535234,4.477998626199232,11.656156043181388,0.8047137532198566,0.9982348492507264,20.0,False,True,False,False,False,False,True,PM,29.88384329186393,-24.18262490662056,0.2635544910535234,4.477998626199232,143.9334862385321,37.934316711155645
batch2/case237/figure_4__c/curve_400c,batch2/case237/figure_4__c,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_4,c,400 ,400 ,candidate,alloy,True,PGM,alkaline,alkaline,1 M KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,24,20,5.699541284403674,147.30504587155963,11.019446081319913,261.81496758986447,-261.81496758986447,54.97937536829707,True,minus_E_RHE_negative_branch,24,2,22,-1.0,single_current_sign,20,1.0,minus_E_RHE_negative_branch,True,True,True,,115865.46191084204,True,,20.515309891458685,3.021171431383701,0.10787392498008,274.25538529731284,0.0,0.0,4541.133335992856,15.068399609767548,0.9608068421676234,15.0,False,False,False,False,False,True,,8.29983873361057,2.11623608492832,0.99,29.88384329186393,1.4707729226485189,0.0,131.007176512686,2.559366879842415,0.9988693164092894,7.0,False,True,False,False,False,True,,32.09740630576552,3.4687752264279967,0.0921791277966792,320.9512344725299,0.0,29.68410887161252,2352.945965224804,10.846533928460287,0.9796924301131652,21.0,False,False,False,False,False,True,,7.521886873542332,2.0178170205229717,0.99,29.88384329186393,1.4678394840087416,-0.8644257115038739,130.83515214562175,2.5576859868406614,0.9988708010999318,19.0,False,True,False,False,False,False,True,PM,29.88384329186393,-27.052438400562046,1.4678394840087416,-0.8644257115038739,147.30504587155963,216.2201625239941
batch2/case237/figure_4__c/curve_500c,batch2/case237/figure_4__c,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_4,c,500 ,500 ,candidate,alloy,True,PGM,alkaline,alkaline,1 M KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,23,22,10.516055045871564,145.86009174311928,42.36888626988798,327.81378903948143,-327.81378903948143,-42.36888626988798,False,minus_E_RHE_negative_branch,23,0,23,-1.0,single_current_sign,23,1.0,minus_E_RHE_negative_branch,True,True,True,,167166.04848067742,True,,11.959161788504051,2.4814976614932074,0.1058007638083345,279.62940714247185,0.0,0.0,4389.478555707943,14.12521690212859,0.9737418058535054,13.0,False,False,False,False,False,True,,6.976122843022333,1.9424932958298369,0.2384795466815549,124.05678084607632,1.100789304013994,0.0,339.9902861067756,3.93117080701721,0.9979661522827342,9.0,False,False,False,False,False,True,,21.447332693698467,3.0656002876978032,0.0932029280798172,317.42570183641925,0.0,47.59261955045024,1321.5539357731968,7.750524720574487,0.9920943639705286,19.0,False,False,False,False,False,True,,12.35193171007016,2.513812464613491,0.1931943287939385,153.1359902934869,0.9433230993190412,21.150418734708214,286.51428688498174,3.608791581206939,0.9982860497721336,12.0,False,False,False,False,False,False,True,PM,153.1359902934869,-146.0334835462458,0.9433230993190412,21.150418734708214,145.86009174311928,137.593193810079
batch2/case237/figure_4__c/curve_600c,batch2/case237/figure_4__c,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_4,c,600 ,600 ,candidate,alloy,True,PGM,alkaline,alkaline,1 M KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,24,24,11.47935779816514,148.26834862385323,47.31879787860925,344.3134944018857,-344.3134944018857,-47.31879787860925,False,minus_E_RHE_negative_branch,24,0,24,-1.0,single_current_sign,24,1.0,minus_E_RHE_negative_branch,True,True,True,,198406.8989760549,True,,13.808251217145829,2.6252663277695616,0.09654977410124,306.42231050611326,0.0,0.0,9389.939670625938,19.779976902819698,0.9526733207409326,16.0,False,False,False,False,False,True,,3.729627359778523,1.3163083251204009,0.4648133095633488,63.64922055854596,1.6513841189653404,0.0,182.60575898121036,2.7583642418802787,0.9990796400733866,14.0,False,False,False,False,False,True,,29.61843090548041,3.3883968332798355,0.0778546922723441,380.0028488386256,0.0,64.1708439534021,2565.878544086189,10.339806864907642,0.9870675941344366,22.0,False,False,False,False,False,True,,10.475418247313662,2.3490313931555966,0.3620602235154892,81.71293872517762,1.5611699068842346,20.343253787181983,171.64139547927832,2.6742708934654686,0.9991349020806984,31.0,False,False,False,False,False,False,True,PM,81.71293872517762,-63.01794701120181,1.5611699068842346,20.343253787181983,148.26834862385323,231.47208401498017
batch2/case237/figure_4__c/curve_900c,batch2/case237/figure_4__c,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_4,c,900 ,900 ,candidate,alloy,True,PGM,alkaline,alkaline,1 M KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,30,26,0.8830275229357843,110.21788990825688,1.119622863877364,413.6122569239835,-413.6122569239835,64.87919858573962,True,minus_E_RHE_negative_branch,30,3,27,-1.0,single_current_sign,26,1.0,minus_E_RHE_negative_branch,True,True,True,,398151.40517999645,True,,7.137027804654822,1.9652964158276105,0.0917922661200406,322.3038945378656,0.0,0.0,8558.49854853184,18.143126001253982,0.9785044120473148,16.0,False,False,False,False,False,True,,3.4331117483517763,1.2334670651697126,0.2140227301098755,138.2330037737434,1.8773456081799988,0.0,791.5518970495345,5.517635701337522,0.9980119324288416,17.0,False,False,False,False,False,True,,10.007363758135188,2.3033211978159214,0.0862160470906087,343.1496323167417,0.0,31.349239951694276,5126.347383664947,14.041624089258208,0.987124628176692,13.0,False,False,False,False,False,True,,4.348304843642423,1.4697860780345933,0.1984741137901254,149.06228471804474,1.7836480606773364,8.245732356683575,683.7512893841297,5.128169899172044,0.9982826852285628,32.0,False,False,False,False,False,False,True,PM,149.06228471804474,-86.9037027305249,1.7836480606773364,8.245732356683575,110.21788990825688,196.58992558681055
batch2/case237/figure_5__panel_a/curve_1,batch2/case237/figure_5__panel_a,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_5,a,PtRu MCs,PtRu MCs,candidate,alloy,True,PGM,alkaline,alkaline,1 m KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs RHE,Potential (V vs RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,26,26,7.410217501264541,198.1537683358624,5.248612526900016,81.52452146335948,-81.52452146335948,-5.248612526900016,False,minus_E_RHE_negative_branch,26,0,26,-1.0,single_current_sign,26,1.0,minus_E_RHE_negative_branch,True,True,True,,10970.065544118608,True,,19.504263570863426,2.970633086330104,0.3935769775573124,75.16955143708103,0.0,0.0,317.2294293450203,3.493011866267476,0.9710822667312962,13.0,False,False,False,False,False,True,,10.360681724957283,2.338018038233683,0.99,29.88384329186393,0.2073641507435793,0.0,64.0121056239027,1.5690774558503464,0.9941648383625,10.0,False,True,False,False,False,True,,39.3820944117761,3.673311256453305,0.3104365504367226,95.30129366959224,0.0,11.438706021631155,159.0414597402202,2.473252761198842,0.9855022324980104,14.0,False,False,False,False,False,True,,12.653247078826563,2.5379138683085416,0.99,29.88384329186393,0.211647228164606,1.7727387130853005,63.12682752307369,1.5581896241258968,0.9942455377983664,17.0,False,True,False,False,False,False,True,PM,29.88384329186393,-31.16529278878752,0.211647228164606,1.7727387130853005,198.1537683358624,41.93869581865675
batch2/case237/figure_5__panel_a/curve_2,batch2/case237/figure_5__panel_a,batch2,working-in-progress-1-to-301,case237,batch2/case237,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,figure_5,a,Pt NPs,Pt NPs,benchmark,metal,True,PGM,alkaline,alkaline,1 m KOH,,carbon cloth,partial,2 mV s^-1,three_electrode_half_cell,V vs RHE,Potential (V vs RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,28,24,4.375316135558927,196.33282751643904,8.012232415902169,198.7020047570507,-198.7020047570507,25.151206252123657,True,minus_E_RHE_negative_branch,28,0,28,-1.0,single_current_sign,24,1.0,minus_E_RHE_negative_branch,True,True,True,,79049.10712069359,True,,20.45832192231784,3.018389739677841,0.1590795561330344,185.97615921309244,0.0,0.0,2048.442602074375,9.238602442276228,0.9740864549052176,15.0,False,False,False,False,False,True,,8.18095852086584,2.101809322339737,0.6407559396542121,46.17203373083208,0.6826018645870587,0.0,50.09581353984709,1.4447579604073115,0.999366269710506,12.0,False,False,False,False,False,True,,31.54368459112983,3.4513733975122056,0.1403199177585446,210.8396678927197,0.0,20.065921207233945,878.5250763043194,6.050224087806995,0.9888863377676996,16.0,False,False,False,False,False,True,,11.939338046056884,2.479838666398864,0.5433988140123515,54.44436773885344,0.6506804764611133,3.3878885667963834,46.33604515887094,1.3894849939046805,0.999413832150082,24.0,False,False,False,False,False,False,True,PM,54.44436773885344,-55.24762014784149,0.6506804764611133,3.3878885667963834,196.33282751643904,127.74993775335412
