case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,bv_gap_mV,ir_gap_mV,delta_b_bv_mV_dec,delta_b_bv_interval_mV,hc_intercept_candidate_minus_ptc_mV,delta_R_mV_per_mA,delta_Eoffset_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,fixed_neff2_cand_b_tafel_mV_dec,fixed_neff2_ptc_b_tafel_mV_dec,fixed_neff2_log10_b_tafel_ptc_over_candidate,fixed_neff2_hc_intercept_advantage_mV,strict_cand_b_bv_mV_dec,strict_ptc_b_bv_mV_dec,strict_delta_b_bv_mV_dec,strict_delta_b_bv_interval_mV,strict_log10_b_bv_ptc_over_candidate,strict_hc_intercept_candidate_minus_ptc_mV,both_better,alkaline_pm_branch
batch1/case88,figure_3,a,1T$_{0.41}$-MoS$_2$,Interfacial electronic structure engineering on molybdenum sulfide for robust dual-pH hydrogen evolution,Alkaline non-PM,False,False,1T$_{0.41}$-MoS$_2$,sulfide,"{'Mo', 'S'}",[],,carbon cloth,114.25121819166216,114.67605125428628,0.4248330626241312,2.2933529949744766,-0.6134418165535322,1.015922239254664,0.7100991719768904,115.6014040691388,-0.0153360454138384,-268.59316994355163,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,CD,"Mo,S",,Mo,Mo,S,non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,S",,CD,False,False,neither,82.5866694632113,81.57074722395663,-0.0053755116810811,-115.6014040691388,82.5866694632113,81.57074722395663,1.015922239254664,0.7100991719768904,-0.0053755116810811,115.6014040691388,False,
batch1/case88,figure_3,a,1T$_{0.81}$-MoS$_2$@NiP$_2$,Interfacial electronic structure engineering on molybdenum sulfide for robust dual-pH hydrogen evolution,Alkaline non-PM,False,False,1T$_{0.81}$-MoS$_2$@NiP$_2$,composite,"{'Mo', 'S', 'Ni', 'P'}",[],,carbon cloth,42.85652409312401,-9.963303856102982,-52.81982794922699,1.926424157974587,-53.10069013855576,1.3457907158500575,0.9406673424930886,57.70659762388132,-1.327517253463894,45.48197776848906,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,CD,"Mo,Ni,P,S",,"Mo,Ni","Mo,Ni","P,S",non-PM,no PM,non-PM phosphide,False,False,True,False,True,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Ni,P,S",,CD,False,True,eta50-only,82.91653793980669,81.57074722395663,-0.0071067198079803,-57.70659762388132,82.91653793980669,81.57074722395663,1.3457907158500575,0.9406673424930886,-0.0071067198079803,57.70659762388132,False,
batch1/case88,figure_3,a,1T$_{phase}$-MoS$_2$,Interfacial electronic structure engineering on molybdenum sulfide for robust dual-pH hydrogen evolution,Alkaline non-PM,False,False,1T$_{phase}$-MoS$_2$,sulfide,"{'Mo', 'S'}",[],,carbon cloth,76.34939541598992,93.48493051795708,17.135535101967164,9.531630309631936,8.201284142362496,12.75100628930953,8.912570921327285,62.65287352003724,0.2050321035590623,66.5585986369116,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,CD,"Mo,S",,Mo,Mo,S,non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,S",,CD,False,False,neither,94.32175351326616,81.57074722395663,-0.0630774253733725,-62.65287352003724,94.32175351326616,81.57074722395663,12.75100628930953,8.912570921327285,-0.0630774253733725,62.65287352003724,False,
batch1/case88,figure_3,a,2H$_{phase}$-MoS$_2$,Interfacial electronic structure engineering on molybdenum sulfide for robust dual-pH hydrogen evolution,Alkaline non-PM,False,False,2H$_{phase}$-MoS$_2$,sulfide,"{'Mo', 'S'}",[],,carbon cloth,138.51737953438004,198.8260241833605,60.30864464898042,19.3779422550228,40.37187741051139,26.72254867565897,18.678259963694824,105.41200677758572,1.0092969352627847,120.2650125508813,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,CD,"Mo,S",,Mo,Mo,S,non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,S",,CD,False,False,neither,108.2932958996156,81.57074722395663,-0.1230671309858347,-105.41200677758572,108.2932958996156,81.57074722395663,26.72254867565897,18.678259963694824,-0.1230671309858347,105.41200677758572,False,
batch1/case98,figure_5,c,H-Mo2C/NG,Water induced ultrathin Mo2C nanosheets with high-density grain boundaries for enhanced hydrogen evolution,Alkaline non-PM,False,False,H-Mo2C/NG,composite,{'Mo'},[],N-doped graphene,carbon fiber paper,-8.115671641791067,9.34390547263682,17.459577114427887,36.83418761351636,-24.783833850070508,52.39505993049067,36.62257526680103,-49.80931932088544,-0.6195958462517628,-187.02876449510623,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,CD,Mo,,Mo,Mo,,non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Mo,,CD,True,False,eta10-only,89.37631600417656,36.98125607368589,-0.3832407915925605,49.80931932088544,89.37631600417656,36.98125607368589,52.39505993049067,36.62257526680103,-0.3832407915925605,-49.80931932088544,False,
batch2/case109,figure_4,d,Co-NC-550°C,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,Alkaline non-PM,False,False,Co-NC-550°C,composite,"{'Co', 'C', 'N'}",[],N-doped carbon,carbon cloth,126.11314094624724,184.349455040872,58.23631409462476,93.11607010551768,-30.97010005231224,110.9437682210448,77.54636615451795,41.29820793127568,-0.7742525013078061,11.734652540283236,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,CD,"C,Co,N",,Co,Co,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,N",,CD,False,False,neither,147.9250242947264,36.981256073681614,-0.6020599913279622,-41.29820793127568,147.9250242947264,36.981256073681614,110.9437682210448,77.54636615451795,-0.6020599913279622,41.29820793127568,False,
batch2/case109,figure_4,d,Co-NC-650°C,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,Alkaline non-PM,False,False,Co-NC-650°C,composite,"{'Co', 'C', 'N'}",[],N-doped carbon,carbon cloth,74.02774337379245,112.48761456527124,38.4598711914788,82.8058388326201,-45.29766286999492,96.36018577155768,67.35287946656524,12.335060515864376,-1.132441571749873,11.304074862523962,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,CD,"C,Co,N",,Co,Co,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,N",,CD,False,False,neither,133.34144184523927,36.981256073681614,-0.55698348897187,-12.335060515864376,133.34144184523927,36.981256073681614,96.36018577155768,67.35287946656524,-0.55698348897187,12.335060515864376,False,
batch2/case109,figure_4,d,Co-NC-750°C,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,Alkaline non-PM,False,False,Co-NC-750°C,composite,"{'Co', 'C', 'N'}",[],N-doped carbon,carbon cloth,48.15147386673272,57.70240018633605,9.550926319603327,60.96742125694888,-47.91348229019172,64.93427262491898,45.38710881819585,15.230987960572342,-1.1978370572547932,-201.39960034877456,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,CD,"C,Co,N",,Co,Co,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,N",,CD,False,False,neither,101.9155286986006,36.981256073681614,-0.4402587038236634,-15.230987960572342,101.9155286986006,36.981256073681614,64.93427262491898,45.38710881819585,-0.4402587038236634,15.230987960572342,False,
batch2/case109,figure_4,d,Co-NC-850°C,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,Alkaline non-PM,False,False,Co-NC-850°C,composite,"{'Co', 'C', 'N'}",[],N-doped carbon,carbon cloth,96.56923458013378,130.25275133585762,33.68351675572384,76.6608952634569,-43.66932943194684,87.39060364042757,61.08341060547696,43.11754162895698,-1.091733235798671,-201.39959441436795,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,CD,"C,Co,N",,Co,Co,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,N",,CD,False,False,neither,124.37185971410918,36.981256073681614,-0.5267404703699823,-43.11754162895698,124.37185971410918,36.981256073681614,87.39060364042757,61.08341060547696,-0.5267404703699823,43.11754162895698,False,
batch2/case117,figure_3,a,CoP,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,Alkaline non-PM,False,False,CoP,phosphide,"{'Co', 'P'}",[],nickel foam,nickel foam,163.68421052631578,157.5563909774436,-6.127819548872168,32.00587208844529,-37.57478412740772,42.40708689857039,29.64128171337168,133.4642544654246,-0.9393696031851932,-196.8361811164449,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,CD,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,CD,False,False,neither,79.388342972252,36.981256073681614,-0.3317750793089658,-133.4642544654246,79.388342972252,36.981256073681614,42.40708689857039,29.64128171337168,-0.3317750793089658,133.4642544654246,False,
batch2/case117,figure_3,a,Ni(OH)2,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,Alkaline non-PM,False,False,Ni(OH)2,hydroxide,"{'Ni', 'O'}",[],nickel foam,nickel foam,271.5789473684211,298.859649122807,27.28070175438592,52.29230410006677,-29.84188844906606,71.43565617681759,49.93138090765654,213.2176297103865,-0.7460472112266519,110.15729846521384,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,CD,"Ni,O",,Ni,Ni,O,non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,False,True,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,O",,CD,False,False,neither,108.4169122504992,36.981256073681614,-0.4671153763220843,-213.2176297103865,108.4169122504992,36.981256073681614,71.43565617681759,49.93138090765654,-0.4671153763220843,213.2176297103865,False,
batch2/case128,figure_3,d,Mo-Ni3N/Ni/NF,Realizing the Synergy of Interface Engineering and Chemical Substitution for Ni3N Enables its Bifunctionality Toward Hydrazine Oxidation Assisted Energy-Saving Hydrogen Production,Alkaline non-PM,False,False,Mo-Ni3N/Ni/NF,composite,"{'Mo', 'N', 'Ni'}",[],Ni foam,Ni foam,21.512354014384,56.60836344024909,35.09600942586509,16.27424547953243,19.87644979623011,32.675491179431035,22.83918821136845,-22.553282183986624,0.4969112449057528,17.653798414664294,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,CD,"Mo,N,Ni",,"Mo,Ni","Mo,Ni",N,non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,2,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,N,Ni",,CD,False,False,neither,70.76153811934543,38.0860469399144,-0.2690313661210791,22.553282183986624,70.76153811934543,38.0860469399144,32.675491179431035,22.83918821136845,-0.2690313661210791,-22.553282183986624,False,
batch2/case129,figure_3,a,CoMo2S4,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,Alkaline non-PM,False,False,CoMo2S4,sulfide,"{'Co', 'Mo', 'S'}",[],,carbon cloth,51.27410468319564,-2.786217792902278,-54.06032247609792,0.421926798694173,-48.06233419885939,-15.93314405312141,-11.136789767896683,87.46330814071152,-1.2015583549714848,-169.1475931405683,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,CD,"Co,Mo,S",,"Co,Mo","Co,Mo",S,non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,S",,CD,False,True,eta50-only,98.1793766291191,114.11252068224051,0.0653130284951275,-87.46330814071152,98.1793766291191,114.11252068224051,-15.93314405312141,-11.136789767896683,0.0653130284951275,87.46330814071152,False,
batch2/case14,figure_6,a,Ni/NiP,"Efficient and Stable Bifunctional Electrocatalysts Ni/NixMy (M = P, S) for Overall Water Splitting",Alkaline non-PM,False,False,Ni/NiP,phosphide,"{'Ni', 'P'}",[],,Ni foam,86.1825481166608,97.85688983351048,11.674341716849682,13.39431271144133,-3.625481280618721,18.857644822182984,13.180928083128345,70.08977992287373,-0.090637032015468,-184.09947047482984,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,CD,"Ni,P",,Ni,Ni,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P",,CD,False,False,neither,58.81857636677879,39.96093154459581,-0.1678789050431572,-70.08977992287373,58.81857636677879,39.96093154459581,18.857644822182984,13.180928083128345,-0.1678789050431572,70.08977992287373,False,
batch2/case143,figure_3,a,Mo-Co0.85Se_VSe/NC,Accelerated Water Dissociation Kinetics By Electron-Enriched Cobalt Sites for Efficient Alkaline Hydrogen Evolution,Alkaline non-PM,False,False,Mo-Co0.85Se_VSe/NC,composite,"{'Mo', 'C', 'Co', 'N', 'Se'}",[],N-doped carbon matrix,,133.71757925072046,79.28274095421065,-54.43483829650981,-38.82574868577891,-16.57796862770021,-76.64644310494064,-53.57356466940079,228.2555930483407,-0.4144492156925052,102.96409553425022,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,CD,"C,Co,Mo,N,Se",,"Co,Mo","Co,Mo","C,N,Se",non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,Mo,N,Se",,CD,False,False,neither,71.27858118978575,147.9250242947264,0.3170826028542495,-228.2555930483407,71.27858118978575,147.9250242947264,-76.64644310494064,-53.57356466940079,0.3170826028542495,228.2555930483407,False,
batch2/case162,figure_2,a,MoC@NC-900°C,MoC Quantum Dots@N-Doped-Carbon for Low-Cost and Efficient Hydrogen Evolution Reaction: From Electrocatalysis to Photocatalysis,Alkaline non-PM,False,False,MoC@NC-900°C,composite,"{'Mo', 'C', 'N'}",[],N-doped porous carbon,,58.72949443809317,15.09453038115464,-43.63496405693853,27.00862291956471,-76.97825367967938,-78.294984017952,-54.72584531851644,252.23232870096456,-1.924456341991984,54.38188000084921,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,CD,"C,Mo,N",,Mo,Mo,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,True,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,N",,CD,False,False,neither,69.63004027673688,147.92502429468888,0.3272450028875068,-252.23232870096456,69.63004027673688,147.92502429468888,-78.294984017952,-54.72584531851644,0.3272450028875068,252.23232870096456,False,
batch2/case18,figure_5,a,I,Cobalt-Doping in Molybdenum-Carbide Nanowires Toward Efficient Electrocatalytic Hydrogen Evolution,Alkaline non-PM,False,False,Mo2C,carbide,"{'Mo', 'C'}",[],,glassy carbon,149.0,135.26031746031748,-13.73968253968252,20.19942092431312,-34.39666645467988,26.9494194185464,18.836835807834568,132.4930609568418,-0.8599166613669971,93.80438026691542,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,CD,"C,Mo",,Mo,Mo,C,non-PM,no PM,non-PM other,False,False,True,False,False,False,True,0,1,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo",,CD,False,False,neither,63.93067549222801,36.981256073681614,-0.2377276352702203,-132.4930609568418,63.93067549222801,36.981256073681614,26.9494194185464,18.836835807834568,-0.2377276352702203,132.4930609568418,False,
